analysis_date,image_path,image_type,original_mean_intensity,original_std_intensity,original_contrast,original_entropy,processed_mean_intensity,processed_std_intensity,processed_contrast,processed_entropy,total_abnormalities,abnormality_id,abnormality_type,abnormality_severity,abnormality_area,abnormality_confidence
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,1,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,2,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,3,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,4,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,5,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,6,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,7,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,8,texture,high,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,9,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,10,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,11,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,12,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,13,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,14,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,15,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,16,texture,high,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,17,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,18,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,19,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,20,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,21,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,22,texture,medium,1024,0
2025-09-14 19:06:15,mri_1.png,mri,66.82749938964844,63.78497801535492,0.9544720152320288,5.234455585479736,100.4647216796875,53.53813657971668,0.5329048414667664,7.5924201011657715,23,23,texture,medium,1024,0
